id,user_name,post_message,timestamp_post,num_like_post,num_comment_post,num_share_post,label
1645,d8e1ca542b6f0e8aaa7ea20df8b37d3a,"Theo Jack Ma, Covid-19 tại Trung Quốc mang đến cơ hội cho những ai biết điều chỉnh công cụ hiện tại, chuẩn bị cho tăng trưởng khi dịch bệnh thuyên giảm.",1584745663,5,1,0.0,0
1913,f5d46b9b21f9fc38b1186cdc10a5d000,"Cái kết sắp có hậu về bảo hiểm trách nhiệm dân sự bắt buộc với xe máy nhé.

Sắp sửa đổi luật rồi đó ạ

",1590383348.0,10,1,1,0
1609,56601deccced7040519d24e530e378bc,"Theo WHO, bản ICD-10 mới cập nhật cho bệnh COVID-19 (New ICD-10 codes for COVID-19) ngày 16/4/2020 có đoạn các trường hợp tử vong được tính do COVID-19 khi:

- Xét nghiệm khẳng định bằng phương pháp RT-PCR dương tính với SARS-CoV-2 (U07.1 COVID-19).

- Khi không có xét nghiệm khẳng định bằng phương pháp RT-PCR để xác định SARS-CoV-2 thì có thể dựa vào chẩn đoán lâm sàng và dịch tễ (U07.2 COVID-19). Có hai khả năng chẩn đoán như sau:
+ Có thể là COVID-19
+ Nghi ngờ là COVID-19

Như vậy, trường hợp bệnh nhân COVID-19 đã khỏi bệnh, nghĩa là xét nghiệm bằng phương pháp RT-PCR âm tính với SARS-Co-2 trong ít nhất 3 lần liên tiếp, lại tử vong sau vài ngày vì nguyên nhân khác (xơ gan giai đoạn cuối) và có xét nghiệm bằng phương pháp RT-PCR âm tính với SARS-CoV-2 lần nữa thì nguyên nhân tử vong không được quy cho là do bệnh COVID-19.",1588611570.0,3,1,,0
1005,f3317e52aa79b261db534a38e7f7c360,Bí thư thứ nhất Trung ương Đoàn đối thoại trực tuyến với đoàn viên thanh niên cả nước.,1585158551,2996,14,411.0,0
1348,808e278b22ec6b96f2faf7447d10cd8e,"Sở GTVT <URL> đề xuất vẫn cho xe taxi, xe taxi công nghệ hoạt động bình thường, hạn chế phương tiện công cộng.",1585460670,4,0,0.0,0
2570,3f3d107df13798529fdb5cf1c4f1e4df,"📌 67 ngày Việt Nam không có ca lây nhiễm trong cộng đồng.

- Tính đến 6h ngày 22/6: Việt Nam có tổng cộng 209 ca nhiễm nhập cảnh được cách ly ngay.

- Tính từ 18h ngày 21/6 đến 6h ngày 22/6: 0 ca mắc mới.",1592756408,6068,28,59.0,0
4175,760aab2467264bdbf5bcb9a31ab0ae2a,"ĐẤT NƯỚC VIỆT NAM ĐANG CÓ GÌ? 1. CHƯA CÓ AI TỬ VONG VÌ NHIỄM COVID-19 Khác với Trung Quốc, Ý, Nhật Bản, Iran hay Hàn Quốc đang ghi nhận hàng chục ngàn, hàng trăm ca nhiễm covid-19. Trung Quốc và Ý có số người tử vong lên đến hàng nghìn, Nhật Bản và Hàn Quốc đều ghi nhận những ca tử vong thì Việt Nam cho đến thời điểm hiện tại chưa hề ghi nhận ca tử vong nào do covid-19 gây ra.... 2. 3 LẦN VIỆT NAM CỬ MÁY BAY ĐÓN CÔNG DÂN VỀ TỪ VÙNG DỊCH HOÀN TOÀN MIỄN PHÍ, HÃNG HÀNG KHÔNG QUỐC GIA CŨNG MIỄN PHÍ TOÀN BỘ VÉ MÁY BAY CHO NGƯỜI HOÀN THÀNH CÁCH LY VỀ NHÀ Gần 7000 người Việt Nam đã được đón về từ khắp nơi trên thế giới. Chính phủ Việt Nam luôn cân nhắc đến phương án đón công dân trở về Việt Nam từ vùng dịch và sẽ hỗ trợ 100% chi phí di chuyển. Bên cạnh đó, với những người đã hoàn thành thời gian cách ly, Vietnam Airline sẽ hỗ trợ vé máy bay miễn phí để họ về nhà. Trong khi tại Mỹ hoặc Nhật thì công dân của họ phải chi trả khoản tiền này. 4. CHỮA TRỊ MIỄN PHÍ CHO NGƯỜI VIỆT NAM BỊ NHIỄM COVID-19, XÉT NGHIỆM, CÁCH LY MIỄN PHÍ ĐỐI VỚI NGƯỜI NƯỚC NGOÀI Bảo hiểm xã hội Việt Nam thực hiện chi trả 100% chi phí điều trị cho tất cả các trường hợp dương tính với covid-19 là người Việt Nam. Đối với người nước ngoài, Chính phủ chi trả tiền xét nghiệm và cách ly. Ở Mỹ, 1 bệnh nhân đã phải trả hóa đơn 34.000 USD để xét nghiệm covid-19. 5. THỰC PHẨM HOÀN TOÀN MIỄN PHÍ Tất cả các khu vực bị cách ly vì dịch đều sẽ được Nhà nước cấp phát thực phẩm miễn phí, theo tiêu chuẩn và đầy đủ dinh dưỡng. 6. VIỆT NAM LÀ QUỐC GIA ĐẦU TIÊN TRÊN THẾ GIỚI HOÀN THIỆN PHÁC ĐỒ ĐIỀU TRỊ HIỆU QUẢ COVID-19 Theo Bộ y tế, sau quá trình nghiên cứu, điều trị, hiện Bộ đã đưa ra phác đồ điều trị hiệu quả covid-19 và sẵn sàng chia sẻ kinh nghiệm với các quốc gia đang có dịch. 7. SẢN XUẤT THÀNH CÔNG BỘ KIT XÉT NGHIỆM NHANH COVID-19 Đến nay, đã có gần 20 quốc gia đặt hàng bộ kit xét nghiệm nhanh covid-19 của Việt Nam, trong đó có rất nhiều quốc gia phát triển.  8. QUÂN ĐỘI NHÂN DÂN VIỆT NAM SẴN SÀNG VÀO RỪNG LẬP TRẠI, NHƯỜNG DOANH TRẠI CHO NGƯỜI DÂN CÁCH LY Sau khi có quyết định chính thức sử dụng một số doanh trại của các đơn vị trong quân đội. Bộ đội Việt Nam tại các vùng biên giới nơi cách ly công dân trở về từ vùng dịch đã vào rừng lập trại, sinh hoạt trong rừng, nhường doanh trại cho dân, kiểm soát vượt biên trái phép. Hiện trên thế giới chưa quân đội nào làm vậy. 9. ""NHỮNG LÃO TƯỚNG NGÀNH Y VÀO CUỘC"" Hơn 280 y, bác sỹ đã về hưu ở Hà Nội tình nguyện xin được tham gia chống covid-19. Họ dù lớn tuổi nhưng cũng quyết không ngồi yên. 10. 600 CHIẾN SỸ MẶC ÁO BLOUSE MỚI CHUẨN BỊ LÂM TRẬN Có 600 sinh viên năm 4 của các trường Đại học y, dược tình nguyện tham gia chống covid-19 trên khắp mọi miền đất nước, quyết đem tuổi trẻ của mình cống hiến cho đất nước. 11. RẤT NHIỀU KHÁCH SẠN XIN LÀM NƠI CÁCH LY MIỄN PHÍ Một khách sạn 4 sao tại Quảng Ninh đã chủ động xin làm cơ sở cách ly 157 người, thực đơn tại cơ sở rất chất lượng mỗi bữa trị giá 180 nghìn đồng.  Bên cạnh đó còn rất nhiều khách sạn ở Hà Nội, <URL>, Đà Nẵng cũng tình nguyện sử dụng cơ sở vật chất của mình làm nơi cách ly người về từ vùng dịch.  12. NGHỆ SỸ VÀO CUỘC - Ca sỹ Hà Anh Tuấn quyên góp 2 tỷ cho 3 phòng áp lực âm. - Diễn viên Chipu quyên góp 5000 bộ đồ bảo hộ, 1 tỷ đồng để lắp đặt phòng áp lực âm.  - Hoa hậu Mai Phương Thúy được ủy nhiệm đại diện cho công ty Apollo, xin được gặp Thủ tướng để  ủng hộ 20 tỷ đồng cùng Nhà nước chống dịch.  - Đàm Vĩnh Hưng, Cát Phượng, Ngô Thanh Vân cũng đóng 12,5 triệu tại Công an phường :v  13. TOÀN DÂN CÙNG CHUNG TAY CHỐNG DỊCH COVID-19, NGƯỜI CÓ TIỀN GIÚP TIỀN, NGƯỜI CÓ SỨC GIÚP SỨC Đoàn Chủ tịch Ủy ban Trung ương MTTQ Việt Nam, nhiều cơ quan, đơn vị, tổ chức cá nhân đã phát huy trách nhiệm của mình cùng chung tay ủng hộ phòng, chống dịch COVID-19, ngay trong ngày 19/3, Bí thư Trung ương Đảng, Chủ tịch Ủy ban Trung ương MTTQ Việt Nam Trần Thanh Mẫn đã đại diện tiếp nhận ủng hộ và đăng ký ủng hộ từ các cơ quan, đơn vị, các tập đoàn, tổng công ty ở trong và ngoài nước với tổng số tiền gần 40 tỷ đồng chỉ sau 3 ngày kêu gọi.  14. KHÔNG CÓ MỘT AI BỊ BỎ LẠI PHÍA SAU!!! ------------ Người ta có thể phản bội Tổ quốc, nhưng Tổ quốc thì không bao giờ bỏ rơi những đứa con của mình. Cuốn hộ chiếu màu xanh đã có lúc bị ghẻ lạnh vì nó ""quyền lực yếu"", nhưng giờ đây, khi đã cầm trên tay cuốn hộ chiếu màu xanh đẹp đẽ ấy, mỗi người đều có thể an tâm tự nhủ: ""Sắp về Tổ quốc rồi! Sống rồi!"" Vậy nên, hãy tự hào về đất nước của chúng ta, chung lưng đấu cật, có rau ăn rau, có cháo ăn cháo, cùng vượt qua đại dịch! Nước Cộng hòa xã hội chủ nghĩa Việt Nam muôn năm! Đảng Cộng sản Việt Nam quang vinh muôn năm! Dòng máu Lạc Hồng (stt) Dưới đây có nhiều câu chuyện thú vị. Hãy để lại biểu cảm để tôi biết bạn đã đọc. Bạn có thể Share mời bạn bè fb nếu muốn. #ncctv #chuyenthuvi Xem thêm",1584759272.0,5500,969,2900,0
3031,99ed0ae1e3149e05968a0b27b4317f1d,"Kinh doanh sau dịch là chuyện không dễ dàng, để giảm tối đa các chi phí, nhiều chủ cửa hàng ở Hà Nội đã dùng “chiêu” tìm người thuê chung mặt bằng để giảm bớt gánh nặng tiền thuê mỗi tháng rất hiệu quả.",1591671061,7,0,0.0,0
1101,81c97b62c1ed6c28fb89422dce41bb90,"- Hôm nay, Việt Nam tiếp tục phát hiện tới 12 ca mắc COVID-19. Thủ tướng Chính phủ Nguyễn Xuân Phúc đã quyết định nhiều vấn đề quan trọng để ngăn chặn dịch.  - Cũng từ 0h hôm nay, chính thức dừng đưa công dân Việt Nam từ các nước về sân bay Nội Bài ",,19000,1400,2600,0
1386,6461e748ae05e95f53c2b07fc77cb647,"HOT TREND | TTEAM VÀ BLACKBI THÁI VŨ BẬT MÍ VỀ MV 'MUỐN NÓI VỚI EM'

Blackbi Thái Vũ và anh chàng giấu mặt TTeam lại tái ngộ khán giả Hot Trend với MV mới nhất mang tên 'Muốn nói với em' với rất nhiều câu chuyện hậu trường thú vị. Mời khán giả theo dõi!

#TTeam #BlackbiTháiVũ #Muốnnóivớiem #MVhot #saoViệt #toptrending #HotTrend     #iHayTV",1591587886,355,15,34.0,0
2385,5e631179c3cc2a90a3afd12b08819770,"Chính quyền cấp xã luôn đi tắt đón đầu dân.
Dân chờ cả ngày trời để lãnh ""hỗ trợ"" 80 ngàn đồng rồi bị trấn lột tại chỗ.
Hết nói 🙏🙏🙏",1589612453.0,28,6,23,1
3023,c9345dce3690bf6c775fca746467ff84,"Theo nhận định của nhiều người, đi dưới trời nắng dễ gặp bất trắc, cũng không khác gì so với khi lái xe trong trời mưa bão hay sương mù, thậm chí có những tính chất nguy hiểm mới. Để tham gia giao thông an toàn trong điều kiện trời nắng nóng, người đi đường cần chú ý những điều sau:",1592002800,7,0,0.0,0
1775,8eb693e7f45d8e03d04319d25507ef6b,"Các bác chia sẻ cảm nhận đóng thuế thu nhập cá nhân cho sự phát triển của chủ nghĩa xã họi đi ạ 😂 chúng ta phải tiến nhanh và tiến mạnh hơn nữa trên con đường công nghiệp hoá hiện đại hoá, mặc dù bây giờ đã gần nửa năm 2020

<URL>

Cp in tiền mà không đảm bảo sức mua dẫn đến lạm phát cao, đỉnh điểm trong giai đoạn 2<PHONE>! Trong khi đó, sau 8 năm lạm phát đã tăng vượt 20%, kéo một loạt chi phí tăng theo, chi phí cho cuộc sống của người dân rất đắt đỏ.

<URL>

Nguồn: báo chính thống tuoitre và thanhnien",1588332180.0,85,249,15,0
2074,e47886370c56063ba24907d0ebd252e7,"Tình hình Đà Nẵng qua thông tấn xã messendger trong 60 phút vừa qua:

- 2 ông UK dương covid-19 có đưa 2 em hookers về khách sạn Vanda
- 2 ông này ko khai bân chuyện đưa gái về mà lễ tân tự chủ động khai báo với công an, (nãy mình đi qua Nguyễn Văn Linh khoảng 10 anh công an đeo khẩu trang găng tay đứng trước cửa khách sạn, nghi có biến mà ko nghĩ chuyện gái gú này)
- sau 1 tối vất và công an đã tìm được 2 em
- 2 em cùng trú tại khu trọ ở Tiến La (giờ khu này đã bị phong tỏa), làm việc quần quật quất thêm mười mấy khách nữa trong 2 ngày, mười mấy khách này lại về nhà và lây lan tiếp...

Đà Nẵng ơi, sống sao đây, đây mới là siêu lây nhiễm huhuhu",1594436040.0,unknown,unknown,unknown,1
104,383b4190873d1aa2f9b2124a286ef118,"Công an tỉnh Quảng Bình đã khởi tố bị can, cấm đi khỏi nơi cư trú đối với Nguyễn Anh Tuấn, Trưởng phòng BQL dự án Môi trường và BĐKH TP Đồng Hới
  ",1591069150,13,0,1.0,0
2967,2cb28da8b90a1107b5dc760714245531,"Tính đến sáng 20/6, gần 2,3 triệu người ở thành phố gần 22 triệu dân này đã được lấy mẫu. 70 nhân viên y tế thuộc 6 bệnh viện của Vũ Hán cũng đã được cử đến chi viện cho Bắc Kinh.

#KenhTheGioi",1592701378,283,2,7.0,0
4170,aba148aa35c0bae2ce21830db6c1ed68,"Trong thời gian ngắn, Sở Tài nguyên và Môi trường tỉnh Kiên Giang cho phép tách 17.808 thửa đất nông nghiệp với diện tích nhỏ (dưới 500 m2) trên địa bàn huyện Phú Quốc, dẫn tới tình trạng chuyển nhượng quyền sử dụng đất nông nghiệp trên địa bàn huyện đảo này diễn ra hết sức phức tạp, gây khó khăn trong công tác quản lý đất đai.
Vén màn quản lý đất đai tại Phú Quốc, Kiên Giang.
",1588653231.0,33,5,3,0
2470,93a7fc7449cee3d47f2498239c04d4fb,"Sáng 13/5/2020 Tòa án nhân dân Tp Hà Giang sẽ xử tiếp và tuyên án vụ Dân kiện CAtpHG (xem thông báo).
Vụ việc Dân kiện Công an thành phố Hà Giang đã được phản ánh tại 05 bài báo mạng, 01 tin trên truyền hình:
- “Kiện đồng đội cũ ra tòa vì 1,5 tấn “kỷ vật chiến tranh bị thu giữ”, đăng ngày 09/7/2019 trên báo mạng Người Lao động. <URL>
- “Chủ quán cà phê bị kiện vì để “mất” 1,5 tấn kỷ vật chiến tranh của bạn”, đăng ngày 16/7/2019 trên báo mạng Dân trí. <URL>
- “Một người Hà Nội kiện Công an TP. Hà Giang thu hồi sai 1,5 tấn kỷ vật chiến tranh”, đăng ngày 23/9/2019 trên báo mạng Dân trí. <URL>
- “Vì sao Quyết định hành chính của Công an TP. Hà Giang bị kiện?” đăng ngày 08/01/2020 trên báo mạng Liên đoàn Luật sư Việt Nam.
- “Số kỷ vật chiến tranh công an Hà Giang thu giữ không phải là vũ khí quân dụng”, đăng ngày 14/3/2020 trên báo mạng Dân trí. <URL>
- Tin về phiên xử sơ thẩm vụ án dân kiện Công an thành phố Hà Giang, chương trình Thời sự của Truyền hình Hà Giang ngày 07/01/2020. <URL>",1589012360.0,4,0,,0
4007,37029e07e59811fc29f5c6954edb4dfe,"Có cái vụ gạo này, mà các ông làm Thủ tướng bận tâm quá.

[<URL>](<URL>)",1587131964.0,14,0,,0
3033,fa8bb9767f1ed4df59d873292f27cd32,"Việc các NĐT Trung Quốc thâu tóm doanh nghiệp Việt Nam có khả năng họ sẽ không rót vốn mở rộng đầu tư, sản xuất mà sẽ nhập hàng Trung Quốc về gắn mác hàng Việt để xuất khẩu.
Đáng chú ý hơn nữa, giữa thương chiến Mỹ - Trung, hàng hóa Trung Quốc xuất qua Mỹ gặp khó khăn, không loại trừ các doanh nghiệp Trung Quốc cũng chọn Việt Nam là nơi trung chuyển để ""sơ chế"" hàng hóa trước khi xuất khẩu sang Mỹ nhằm lẩn tránh thuế.",1588338003.0,1,0,,0
3169,0940aa678182163f3ac0f72b1d09f387,Bệnh nhân Covid-19 ở Trung Quốc Tử Vong chỉ sau 5 Ngày Khỏi Bệnh,1583442900,363,11,83.0,0
3953,1d5e4ec73359086022c61958f96773fa,"Tỉnh Đắk Nông đã trao 5 triệu đồng hỗ trợ các gia đình nạn nhân có người tử vong và 3 triệu đồng cho nạn nhân bị trọng thương.
  ",1592009929,4,0,0.0,0
1413,e981b89132b3fae81a593f69c091b816,"Tại Việt Nam, đến thời điểm hiện tại, sức khỏe các ca bệnh đều có diễn biến tích cực, chưa có ca nào tử vong vì COVID-19.",1584691321,13,0,0.0,0
4123,bc86146f8e8a979e22907deac5a01b05,"Tại hội nghị giao ban về phòng chống dịch Covid-19 của Hà Nội ngày 18/3, Phó Giám đốc Sở Y tế cho biết, do tình hình dịch bệnh được dự báo sẽ còn diễn biến phức tạp, thành phố đang chuẩn bị các phương án cho giai đoạn 3 (từ 20 đến 1.000 ca nhiễm) và giai đoạn 4 (trên 1.000 người nhiễm bệnh).

Sở Y tế xin huy động sinh viên năm cuối của trường Đại học Y Hà Nội để đào tạo, phục vụ công tác phòng chống dịch, sẵn sàng cho trường hợp có 1.000 ca mắc Covid-19.

Liên quan đến vấn đề này, ông Nguyễn Nhật Cảm, Giám đốc Trung tâm Kiểm soát bệnh tật Hà Nội cho biết: “Hôm qua Trung tâm tiếp nhận 100 sinh viên của Đại học Y Hà Nội, tất cả đều viết đơn tình nguyện tham gia. Các sinh viên này được tăng cường cho sân bay Nội Bài và các khoa xét nghiệm để tằng cường phòng chống dịch"".

Ngoài ra, Trung tâm đề xuất Sở Y tế làm việc với 2 trường Cao đẳng y tế Hà Nội và Hà Đông để huy động sinh viên, chuẩn bị sẵn sàng cho giai đoạn có 200 - 1.000 ca bệnh.

Thời gian tới, số người đi từ vùng có dịch về nước sẽ tăng rất cao do vùng có dịch trên thế giới hiện mở rộng ra nhiều nơi. Trung tâm Kiểm soát bệnh tật Hà Nội đề nghị giao trung tâm y tế các cấp giám sát chặt chẽ ở khu vực, khi có ca nghi ngờ thì lập tức chuyển đi cách ly.

Để phục vụ cho công tác xét nghiệm, Trung tâm sẽ huy động ít nhất mỗi quận huyện thêm 3 người để tập huấn, đồng thời tăng cường lượng sinh viên của Đại học Y Hà Nội.

Cũng theo thông tin từ cuộc họp, đến 17h ngày 18/3, Bộ Tư lệnh thủ đô tập trung thêm 799 công dân trên địa bàn thành phố và các tỉnh lân cận đến các địa điểm cách ly, dự kiến đêm nay sẽ đưa vào thêm khoảng 500 công dân.

Công an Hà Nội sẽ tiếp tục phối hợp với Sở Y tế xác minh các trường hợp từ F1 đến F4, xác minh hành khách trên các chuyển bay và rà soát người nước ngoài ở Việt Nam. Công an cũng nắm tình hình để xử lý các trường hợp đưa tin không đúng sự thật, gây hoang mang dư luận.


  ",1584516572,62,2,12.0,0
4154,ea8b46c8a06fa404b84a440f20d7b6b1,"Mong mọi người giải thích hộ: Trích quỹ bình ổn với Ron92 là 100₫/l, đồng thời xả quỹ bình ổn 600₫/l.
Vừa trích vừa xả như vậy là sao? Liệu có vấn đề về thần kinh không?

",1590666030.0,3,2,,1
3114,1fca8c70b85e1bad9f9d15e4675fb8a7,"THẾ GIỚI KHÂM PHỤC VIỆT NAM Hồi đó họ chẳng biết tại sao Việt Nam chiến thắng vẻ vang các cuộc chiến lớn. Họ cho nhiều nhân viên về Việt Nam trà trộn để tìm hiểu tính cách của người Việt có cái gì hay, cũng không thấy gì đặc biệt. Cho đến cái ngày em corona virus xuất hiện. TQ bùng phát dịch bệnh, các nước Âu Mỹ trêu chọc vui đùa, trong khi Việt Nam nhìn xa ba bốn bước và xử lý như đã sắp tận thế, và xử lý rất nhân đạo. Tất cả miễn phí, quân đội chăm sóc ân cần cho người bị c...ách ly, ý bác sĩ tận tụy chu đáo hiệu quả, công an lần theo dấu vết những ai bị nghi nhiễm... Cả một đất nước vào cuộc. Bây giờ cả nước Mỹ panic hoảng loạn. Muốn test virus thì không có chỗ nào test, mà nếu làm test thì phải trả nghìn USD. Nếu bị bệnh cần phải chữa thì bán nhà, xin lỗi, không bán được vì nhà trả góp. Chính phủ lúng túng hết dám nói đùa coi thường. Tổng thống dịu giọng chịu xét nghiệm máu. Italy thì nhà bị phong toả, có người chết mà không có ai đến lấy xác, những người còn sống thì bị cấm ra khỏi nhà. Nghĩa là cho chết hết. Toàn bộ hệ thống y tế xã hội tư bản bộc lộ yếu kém, té ra nào giờ chỉ tìm cách làm giàu từ nỗi khổ của bệnh nhân chứ không thật sự chăm lo cho sức khỏe và mạng sống của con người. Họ tìm cách trì hoãn không công bố đại dịch để có lý do lấy tiền bệnh nhân. Còn công bố đại dịch thì luật quy định là thảm họa nhân đạo không được lấy tiền. Một số người nước ngoài có dấu hiệu nhiễm bệnh, uống thuốc hạ sốt để lên được máy bay đến Việt Nam là xem như sống sót. Xuống máy bay được đưa vào khu cách ly, được ăn uống chữa trị miễn phí, và Việt Nam sẽ chữa lành. Cả một hệ thống chính trị, xã hội, an ninh, y tế, quân đội của Việt Nam hoạt động nhịp nhàng đồng bộ để đánh dịch, như đánh giặc. Sau trận dịch này, thế giới phải tìm về Việt Nam học hỏi nhiều thứ, và phải học tinh thần xã hội chủ nghĩa của Việt Nam, trong đó tính nhân đạo là cốt lõi. St.***#teslavu #VP Xem thêm",1584052408.0,5600,2100,3700,1
2256,2c223c9bf52d144b9d010855239af3a4,"BẮT GIỮ ĐỐI TƯỢNG CẢ GAN MẠO DANH TRUNG TƯỚNG QUÂN ĐỘI, TỰ XƯNG…CỐ VẤN QUÂN UỶ TRUNG ƯƠNG
-------------------------------------
Ngày 12/3, Công an Phường Bến Nghé, Quận 1 tiến hành bắt giữ ông Trần Tử Quang (sinh năm 1947), khi ông này mặc quân phục Trung tướng Quân đội, tự xưng cố vấn Quân uỷ Trung ương đến để bảo lãnh cho vợ là bà Nguyễn Phúc Lệ Hằng, hiện đang được CA phường bắt giữ do nghi vấn làm giấy tờ giả tại Phòng Công chứng Quận 1.

Tại đây, đối tượng Quang đã có hành vi chống đối người thi hành công vụ. Do có dấu hiệu mạo danh người trong Quân đội, nên CA phường Bến Nghé đã liên hệ với Ban Chỉ huy Quân sự Quận 1 để tiến hành điều tra.

Ngay trong chiều 12/3, Bộ Tư lệnh TP. HCM đã nhanh chóng cử lực lượng chức năng tiếp nhận đối tượng Trần Tử Quang. Qua xác minh bước đầu, đối tượng Quang đăng ký tạm trú tại phường 17, quận Bình Thạnh, có nhiều mối quan hệ phức tạp, không loại trừ khả năng sử dụng mang mặc Quân phục để lừa đảo, gây mất uy tín Quân đội.

Bộ Tư lệnh Thành phố tiếp tục điều tra, làm rõ./.

ẢNH: Đối tượng Trần Tử Quang cùng nhiều tang vật tinh vi tại cơ quan Công an.",1584144488.0,51,31,9,0
2200,9beb7dfbeced643e53b0eb7caae80a6d,Thằng luật sư hai mang Võ Thành Quyết này tuy đã chết rục xương vì báo ứng'nhưng không biết vợ con nó ăn 10 triệu trái luật của gia đình HDH có thấy ngon không??,1589207318.0,84,35,12,1
846,64814af1e16bd89124a1cc3017c6eb21,Một nữ hộ sinh tại Phòng khám Phương Thanh - 85 Giải Phóng - Hà Nội đã có thời gian làm việc 2 năm tại Phòng khám Phương Thanh đã rút gan ruột kể cho phóng viên Lao Động nghe về những ký ức ám ảnh tại phòng khám này. Nữ hộ sinh này không thể quên hình ảnh các thai nhi xấu số đã không được cứu sống sau mỗi ca phá thai từ ông Võ Thủy Phương - chủ phòng khám. Video điều tra độc quyền của Báo Lao Động đã ghi lại toàn bộ những chi tiết rùng mình về các cuộc giải cứu thai nhi qua lời kể của nữ hộ sinh này.,1592379192.0,18,3,2,0
1012,81c97b62c1ed6c28fb89422dce41bb90,"Nạn xâm hại trẻ em, đặc biệt là xâm hại tình dục đang trở thành báo động đỏ. Bên cạnh nhiều vụ việc đã được pháp luật xử lý thì vẫn còn rất nhiều vụ không xử lý được. Một trong những nguyên nhân là do vẫn chưa có quy trình cụ thể cho các đơn vị ở địa phương khi tiếp nhận thông tin trẻ bị xâm hại thì cần phải làm gì.",1592952397,6453,21,319.0,0
3544,9569e2720ad61ada28f865f5475d86b7,"Bản chất của tổng thầu trung quốc tại dự án Cát Linh - Hà Đông. Toàn bẫy nợ nước nghèo, ahihi

[<URL>](<URL>)",1591167696.0,22,0,1,0
3306,b02afe203ef52fe2052457d2d9734029,"Joe Biden, hôm nay (tức ngày 5 tháng 6, là ngày post được đăng) quỳ trước quan tài George Floyd! Chính trị gia này đang rất đau lòng vì sự kiện đáng tiếc xảy ra vào tháng qua.",1591374900.0,329,20,29,1
177,a6a5e39f8939aa57e5bf77b06e2941a5,Liverpool và giấc mơ vô địch Premier League dài 28 năm - Mãi mãi chỉ là mơ?,1584393659,94,0,4.0,0
1185,80aeb4886ff7b17d6e6236edbe32b6db,"Xuất hiện bên cạnh Ngoại trưởng Mike Pompeo tại trụ sở Bộ Ngoại giao ở Washington ngày 19/6/2018 đại sứ Mỹ tại LHQ Nikki Haley đã chính thức thông báo quyết định rút Mỹ khỏi  Hội đồng nhân quyền Liên hợp quốc.

Đại sứ Mỹ tại LHQ, bà Nikki Haley, đã đến Washington để thông báo quyết định này cùng với Ngoại trưởng Mỹ Mike Pompeo. Cả hai đều khẳng định dù rút khỏi Hội đồng Nhân quyền Liên Hiệp Quốc (LHQ) nhưng Mỹ vẫn sẽ là nước đi đầu trong việc bảo vệ nhân quyền.

Tuyên bố này, theo AFP, được đưa ra sau khi quan chức nhân quyền hàng đầu LHQ chỉ trích Washington vì đã chia cắt trẻ em với cha mẹ của chúng - những người nhập cư trái phép - ở biên giới với Mexico.",1592203479.0,4,9,1,0
